"badge_id","badge_title","badge_description","badge_icon_url","badge_awarded_count","badge_activation_date","usage_count"
"371","UI5con 2020 Organizer","Organized a UI5con event in 2020.","https://community.sap.com/html/@F5B533C982734996838A1494738F3589/badge_icons/manual_UI5con2020Organizer.png","10","2024-01-26T22:58:14.009+01:00","9"
"1067","Awareness of Issues 2019","Voted on 10 questions","https://community.sap.com/html/@3A2F147FD0E7975559FB7FCD001069D9/badge_icons/awards.awarenessofissues.name_2019.png","9","2024-01-27T01:30:30.481+01:00","9"
"988","Famous Question 2016","Asked a question with 500 views","https://community.sap.com/html/@1D590B96C39B2BDD156F8D35DA043CF9/badge_icons/awards.questionviewcount.gold.name_2016.png","11","2024-01-27T01:27:16.829+01:00","9"
"1071","Good Answer 2016","Answer voted up 5 times","https://community.sap.com/html/@D2E6AE223A101F359EF880EC2813B1B7/badge_icons/awards.answerscore.silver.name_2016.png","14","2024-01-27T01:20:33.647+01:00","9"
"1380","Best 2013 SAP Portal Blog - Finalist (SAP NetWeaver)","The community chose your blog as one of the best in the SAP Portal area in 2013.","https://community.sap.com/html/@2C51AD737B0EA6101DE3FDD1DE642362/badge_icons/best-2013-sap-portal-blog-finalist-sap-netweaver.png","9","2024-01-27T01:02:11.269+01:00","9"
"301","SAP Online Track 2021 Organizer","Organized an SAP Online Track event in 2021.","https://community.sap.com/html/@A58AB13045AC0D8D54BD332443A9FD64/badge_icons/manual_SAPOnlineTrack2021Organizer.png","8","2024-01-26T22:56:45.335+01:00","8"
"199","Diligent Solver December 2023","Join the top monthly solvers in SAP Community! Answer 20 questions and have a combined total of 25 answers up-voted and accepted as correct in December 2023.Answer at least 20 questions in December 2023Have 25 answers up-voted or accepted as correct in December 2023","https://community.sap.com/html/@41BB8465610746F98384979B6D11F3CD/badge_icons/DiligentSolverDecember2023.png","8","2024-01-26T22:18:14.073+01:00","8"
"202","Diligent Solver February 2022","Join the top monthly solvers in SAP Community! Answer 20 questions and have a combined total of 25 answers up-voted and accepted as correct in February 2022.Answer at least 20 questions in February 2022Have 25 answers up-voted or accepted as correct in February 2022","https://community.sap.com/html/@FD8E9A96FB2DE1BB93C213A8661CE8AA/badge_icons/DiligentSolverFebruary2022.png","7","2024-01-26T22:24:07.674+01:00","8"
"353","ABAP Event 2019 Facilitator","Facilitated at an ABAP event in 2019.","https://community.sap.com/html/@AC5D29101FBEB447F024A001A6EB2861/badge_icons/manual_ABAPEvent2019Facilitator.png","9","2024-01-26T23:03:41.969+01:00","8"
"217","Diligent Solver June 2023","Join the top monthly solvers in SAP Community! Answer 20 questions and have a combined total of 25 answers up-voted and accepted as correct in June 2023.Answer at least 20 questions in June 2023Have 25 answers up-voted or accepted as correct in June 2023","https://community.sap.com/html/@56BFA0923A457B81C4693494E0F92068/badge_icons/DiligentSolverJune2023.png","8","2024-01-26T22:19:32.319+01:00","8"
"377","SAP CodeJam 2020 Host","Hosted an SAP CodeJam event in 2020.","https://community.sap.com/html/@44E37A40CC6637E37DD7B9A9BB5EDCCA/badge_icons/manual_SAPCodeJam2020Host.png","9","2024-01-26T22:59:33.825+01:00","8"
"899","SAP HANA Idea Incubator Contributor","Post a blog sharing your submitted idea or proposal for the HANA Idea Incubator program","https://community.sap.com/html/@B1A6434B9938BB3E9572BBF18C833742/badge_icons/sap-hana-idea-incubator-contributor.png","11","2024-01-27T01:06:19.788+01:00","8"
"340","ABAP Event 2018 Speaker","Spoke at an ABAP event in 2018.","https://community.sap.com/html/@54D45F1EE56C20937E8F0E4BF565B568/badge_icons/manual_ABAPEvent2018Speaker.png","9","2024-01-26T23:04:51.875+01:00","8"
"1802","Build AI services using the SAP Cloud Application Programming Model, SAP AI Core and SAP generative AI Hub (NSQ, USA)","In this SAP CodeJam you will learn about building AI services using the SAP Cloud Application Programming Model, SAP AI Core and SAP generative AI Hub.","https://community.sap.com/html/@1DD38278D330C7AB2E39C86D65F0308C/badge_icons/codejam25.png","8","2025-04-28T17:17:24.473+02:00","8"
"401","SAP Innovation Awards Finalist 2022","Selected by the SAP Innovation Awards 2022 judges as a finalist.","https://community.sap.com/html/@E01E48A1363BE670EFDDD22C04D1B86D/badge_icons/manual_SAPInnovationAwardsFinalist2022.png","8","2024-01-26T23:20:34.237+01:00","8"
"349","SAP Inside Track 2017 Volunteer","Volunteered at an SAP Inside Track event in 2017.","https://community.sap.com/html/@528BBD796DE647D41D0F29F9E303157A/badge_icons/manual_SAPInsideTrack2017Volunteer.png","10","2024-01-26T23:06:09.526+01:00","8"
"907","SAP CodeJam (mini editions) 2014 Participant","Participated in a CodeJam (mini edition) in 2014","https://community.sap.com/html/@DAF262B9A53442153CA3032592750309/badge_icons/sap-codejam-mini-editions-2014-participant.png","9","2024-01-26T23:16:11.243+01:00","8"
"1361","Member of the Month 2013","Your quality contributions and exemplary engagement in the community paid off! You were recognized as SCN Member of the Month.","https://community.sap.com/html/@CDF7CAE6E0DAFB3489F3D2E9AB9C473D/badge_icons/member-of-the-month-2013.png","11","2024-01-27T00:44:22.565+01:00","8"
"412","Mission X","You loved to explore new innovations and wished to go beyond the stars. Completed ten missions in SAP Discovery Center to get this badge.","https://community.sap.com/html/@83AB109C2F2340CBB730F427ED9532B4/badge_icons/2starDiscoveryCenterTypeMissionX.png","7","2024-01-27T00:32:16.269+01:00","7"
"942","Developer Journey","You participate in SAP events and don't hesitate to roll-up your sleeves and code away!","https://community.sap.com/html/@733EF13D8902134825CE21BEB91C83FD/badge_icons/developer-journey.png","9","2024-01-27T01:08:42.354+01:00","7"
"407","Spaceflight Explorer","Way to go!&nbsp;You were exploring and progressing very well in SAP Discovery Center.","https://community.sap.com/html/@465630553134E6B953F43E460258AEC2/badge_icons/discovery-center5k-Explorer.png","7","2024-01-27T00:31:42.239+01:00","7"
"914","Know A Mentor","Introduce yourself to an SAP Mentor at an SAP event, start a conversation, then share what you learned. (Prerequisite: Catch a Mentor).","https://community.sap.com/html/@D1B1D85B49F25D30E76F27C856653238/badge_icons/know-a-mentor.png","8","2024-01-27T01:08:18.690+01:00","7"
"310","SAP Inside Track 2021 Volunteer","Volunteered at an SAP Inside Track event in 2021.","https://community.sap.com/html/@6B3CBB481810369DBD8E42A1A46D9C89/badge_icons/manual_SAPInsideTrack2021Volunteer.png","7","2024-01-26T22:55:30.607+01:00","7"
"1059","Autobiographer 2015","Completed all user profile fields","https://community.sap.com/html/@8EEE0171380461C9C5B468F407892098/badge_icons/awards.autobiographer.name_2015.png","6","2024-01-27T01:30:15.336+01:00","7"
"1052","Awareness of Issues 2016","Voted on 10 questions","https://community.sap.com/html/@1619013C7AED2FEE24A5D985EC04D77E/badge_icons/awards.awarenessofissues.name_2016.png","8","2024-01-27T01:30:39.180+01:00","7"
"69","Devtoberfest 2020 Finalist","Member of a team that contributed during build week of Devtoberfest 2020","https://community.sap.com/html/@A9AFA1203A3ABA1EB7D923EB9F286BDE/badge_icons/devtoberfest-winner.png","7","2024-01-27T00:29:31.025+01:00","7"
"300","SAP Online Track 2021 Speaker","Spoke at an SAP Online Track event in 2021.","https://community.sap.com/html/@DA9AB2FBAE49F4C19A6B3FFDE4EC644A/badge_icons/manual_SAPOnlineTrack2021Speaker.png","7","2024-01-26T22:56:58.638+01:00","7"
"1320","SAP TechEd 2012 InnoJam Winner","Won an SAP TechEd InnoJam competition in 2012","https://community.sap.com/html/@32775981AA77B92B8E5C3EFBB38F615B/badge_icons/sap-teched-2012-innojam-winner.png","11","2024-01-26T23:19:07.208+01:00","7"
"30","Use Machine Learning to Get Recommendations Based on Users' Browsing History","Used Personalized Recommendation (one of the SAP AI Business Services in SAP Business Technology Platform) to give visitors to your website highly personalized recommendations based on their browsing history and/or item description. Trained and used machine learning models to deliver these recommendations across a wide range of business scenarios.","https://community.sap.com/html/@F8668FE10DE0B24C061DE1FEEAF5DC9D/badge_icons/manual_UseMachineLearningtoGetRecommendationsBasedonBrowsingHistory.png","7","2024-01-26T22:13:48.567+01:00","7"
"302","UI5con 2021 Volunteer","Volunteered at a UI5con event in 2021.","https://community.sap.com/html/@025C6E26C47C3210FCEE1337128DA892/badge_icons/manual_UI5con2021Volunteer.png","7","2024-01-26T22:56:35.681+01:00","7"
"461","Coding Challenge I 2020 Finalist","Selected as one of 5 finalists in the SAP Community Coding Challenge I in 2020.","https://community.sap.com/html/@5B2359CD91E9E6DE202304647510D2E3/badge_icons/manual_CodingChallengeI2020Finalist.png","8","2024-01-27T00:34:53.514+01:00","7"
"1362","Member of the Month 2012","Your quality contributions and exemplary engagement in the community paid off! You were recognized as SCN Member of the Month.","https://community.sap.com/html/@37422BAE027B9120D032B06BBC78AF15/badge_icons/member-of-the-month-2012.png","6","2024-01-27T00:44:34.721+01:00","7"
"1131","Writer","Wrote a guest blog","https://community.sap.com/html/@6AC5915C32BDDCA519A5ADD84C79E494/badge_icons/manual_writer.png","8","2024-01-27T01:12:35.463+01:00","7"
"367","UI5con 2019 Volunteer","Volunteered at a UI5con event in 2019.","https://community.sap.com/html/@307E9FB7A65DABB44F5A902C93E06637/badge_icons/manual_UI5con2019Volunteer.png","9","2024-01-26T23:03:12.378+01:00","7"
"983","Good Question 2019","Question voted up 5 times","https://community.sap.com/html/@5671DAB53B9534B20A34FDB57CD5AA2E/badge_icons/awards.questionscore.silver.name_2019.png","8","2024-01-27T01:26:00.958+01:00","7"
"342","SAP Inside Track 2016 Volunteer","Volunteered at an SAP Inside Track event in 2016.","https://community.sap.com/html/@FAE5CA2437778702260B67AFBD4F8BCA/badge_icons/manual_SAPInsideTrack2016Volunteer.png","8","2024-01-26T23:06:33.377+01:00","7"
"993","Great Question 2018","Question voted up 8 times","https://community.sap.com/html/@06CDB941C37174FFAFA6EA0A0D8678F1/badge_icons/awards.questionscore.gold.name_2018.png","8","2024-01-27T01:25:25.305+01:00","7"
"1063","Attention to Results 2017","Voted on 20 answers","https://community.sap.com/html/@626FF91EF8514C51137DA592DAE3EF00/badge_icons/awards.attentiontoresults.name_2017.png","9","2024-01-27T01:24:54.536+01:00","7"
"304","UI5con 2021 Organizer","Organized a UI5con event in 2021.","https://community.sap.com/html/@5D22753AA37997F7B5726E2A3F91838D/badge_icons/manual_UI5con2021Organizer.png","7","2024-01-26T22:56:22.526+01:00","7"
"1079","Great Answer 2017","Answer voted up 8 times","https://community.sap.com/html/@77EC6B5F1F5EFB7FB01C3C69D2CA85B3/badge_icons/awards.answerscore.gold.name_2017.png","8","2024-01-27T01:19:57.975+01:00","7"
"431","Coding Challenge III 2020 Finalist","Selected as one of 5 finalists in the SAP Community Coding Challenge III in 2020","https://community.sap.com/html/@16224A8A4C51C8DC8A41B1934FCB42F6/badge_icons/manual_CodingChallengeIII2020Finalist.png","6","2024-01-27T00:33:10.017+01:00","6"
"198","Diligent Solver December 2022","Join the top monthly solvers in SAP Community! Answer 20 questions and have a combined total of 25 answers up-voted and accepted as correct in December 2022.Answer at least 20 questions in December 2022Have 25 answers up-voted or accepted as correct in December 2022","https://community.sap.com/html/@F0B7172BDF27CCF3807DD834DCEAC880/badge_icons/DiligentSolverDecember2022.png","6","2024-01-26T22:23:10.175+01:00","6"
"856","Statler and Waldorf 2015","Provided 10 comments","https://community.sap.com/html/@3692A4F2FCE21B57A153FF9CD0900FC2/badge_icons/awards.statlerandwaldorf.name_2015.png","7","2024-01-27T01:29:41.906+01:00","6"
"1073","Good Answer 2014","Answer voted up 5 times","https://community.sap.com/html/@4152D4F030F8C20CC83108DBD00A6FF0/badge_icons/awards.answerscore.silver.name_2014.png","7","2024-01-27T01:20:39.552+01:00","6"
"987","Good Question 2014","Question voted up 5 times","https://community.sap.com/html/@723E3AC20227F110CC02BF9A32C2266A/badge_icons/awards.questionscore.silver.name_2014.png","7","2024-01-27T01:26:18.126+01:00","6"
"986","Good Question 2014","Question voted up 5 times","https://community.sap.com/html/@C1EFEEA31A9C58E8D410D68E694B6A7C/badge_icons/awards.questionscore.silver.name_2018.png","7","2024-01-27T01:26:21.316+01:00","6"
"998","Nice Question 2014","Question voted up 3 times","https://community.sap.com/html/@49A0A6A25D27BD45C1438237B237DB1E/badge_icons/awards.questionscore.bronze.name_2014.png","6","2024-01-27T01:26:50.442+01:00","6"
"973","Famous Question 2014","Asked a question with 500 views","https://community.sap.com/html/@EE7865AD4CD0E9D0C8D41FE8104E125E/badge_icons/awards.questionviewcount.gold.name_2014.png","7","2024-01-27T01:27:23.398+01:00","6"
"978","Popular Question 2014","Asked a question with 200 views","https://community.sap.com/html/@81B638B749A22B7DC6B0CDB5289EC041/badge_icons/awards.questionviewcount.bronze.name_2014.png","7","2024-01-27T01:28:39.947+01:00","6"
"813","The Thinker 2016","Suggested an idea with 100 views","https://community.sap.com/html/@B02F3844888D1867415C5D612D576641/badge_icons/idea.awards.ideaviewcount.bronze.name_2016.png","6","2024-01-27T01:35:22.542+01:00","6"
"229","Diligent Solver November 2022","Join the top monthly solvers in SAP Community! Answer 20 questions and have a combined total of 25 answers up-voted and accepted as correct in November 2022.Answer at least 20 questions in November 2022Have 25 answers up-voted or accepted as correct in November 2022","https://community.sap.com/html/@B3CBF64EFBBCC12CF12748FCA6D4DF2A/badge_icons/DiligentSolverNovember2022.png","6","2024-01-26T22:23:19.162+01:00","6"
"372","UI5con 2020 Volunteer","Volunteered at a UI5con event in 2020.","https://community.sap.com/html/@AD48CD1091882D1005D7FE3A07D6A672/badge_icons/manual_UI5con2020Volunteer.png","7","2024-01-26T22:58:36.470+01:00","6"
"1020","Internal Hero of the month 2018","Employee gained the most reputation points during last month","https://community.sap.com/html/@1D44DCE845FF0E742DCE5B9E0A34C528/badge_icons/awards.hero_2018.png","7","2024-01-27T01:33:18.985+01:00","6"
"811","The Thinker 2015","Suggested an idea with 100 views","https://community.sap.com/html/@034D31837C42578DED1C27F945819FCB/badge_icons/idea.awards.ideaviewcount.bronze.name_2015.png","7","2024-01-27T01:35:25.583+01:00","6"
"1042","Citizen Patrol 2017","First flagged post","https://community.sap.com/html/@5B9951A952DE4EED9934D92271E7A4FC/badge_icons/awards.flagcount.bronze.name_2017.png","6","2024-01-27T01:40:54.108+01:00","6"
"1074","Great Answer 2018","Answer voted up 8 times","https://community.sap.com/html/@90764B77915477DB4140528B6588B30C/badge_icons/awards.answerscore.gold.name_2018.png","9","2024-01-27T01:19:54.565+01:00","6"
"354","ABAP Event 2018 Organizer","Organized an ABAP event in 2018.","https://community.sap.com/html/@6805F5D22BB0C7B578BEADFF63FBD7B4/badge_icons/manual_ABAPEvent2018Organizer.png","8","2024-01-26T23:04:44.261+01:00","6"
"795","Self Learner 2018","Answered your own question with at least 3 upvotes","https://community.sap.com/html/@888ECC9938ED535E8105A6D4E282A1DE/badge_icons/awards.selfLearner.name_2018.png","11","2024-01-27T01:21:56.378+01:00","6"
"1495","SAP CodeJam 2020 Topic Expert","Topic expert for an SAP CodeJam event in 2020.","https://community.sap.com/html/@7AA0BA7F52E7F15B7C936C36692AA595/badge_icons/manual_SAPCodeJam2020TopicExpert.png","6","2024-01-26T23:02:58.057+01:00","5"
"416","Silver Galaxy","You were far above the stars and led your vessel to new galaxies. Completed twenty five missions in SAP Discovery Center to get this badge.","https://community.sap.com/html/@40F97BB0A168EE7C5BA49CFF72C90686/badge_icons/3starDiscoveryCenterTypeSilverGalaxy.png","5","2024-01-27T00:32:09.903+01:00","5"
"1032","Good Citizen 2018","Voted 50 times, provided 10 questions and 10 answers","https://community.sap.com/html/@E063EF4BC8F92F7215F23073B30A0403/badge_icons/awards.goodcitizen.name_2018.png","5","2024-01-27T01:21:26.367+01:00","5"
"1024","Hero of the month 2018","Gained the most reputation points during last month","https://community.sap.com/html/@1D44DCE845FF0E742DCE5B9E0A34C528/badge_icons/awards.hero_2018.png","6","2024-01-27T01:33:32.093+01:00","5"
"1330","SAP TechEd 2013 InnoJam Winner","Won an SAP TechEd InnoJam competition in 2013","https://community.sap.com/html/@85FDA84CDC4371E5F42FC1BE1177D3E7/badge_icons/sap-teched-2013-innojam-winner.png","5","2024-01-26T23:17:01.005+01:00","5"
"294","SAP TechNight 2021 Speaker","Spoke at an SAP TechNight event in 2021.","https://community.sap.com/html/@E18DFCCBC708C71CFBB91C2B806F8C5A/badge_icons/manual_SAPTechNight2021Speaker.png","5","2024-01-26T22:57:38.710+01:00","5"
"1122","Talented","Contributed and earned a reputation as a trusted peer.","https://community.sap.com/html/@B860AB306ABC09679FF5F93D2274DE96/badge_icons/s4hana_reputation_talented.png","6","2024-01-27T01:49:51.506+01:00","5"
"1303","SAP TechEd 2015 DemoJam Winner","Won an SAP TechEd DemoJam competition in 2015","https://community.sap.com/html/@221BBDEF7B845435613D6821F9F2BEE7/badge_icons/sap-teched-2015-demojam-winner.png","5","2024-01-26T23:14:24.631+01:00","5"
"460","2019 SAP Innovation Awards Winner","Winner the 2019 SAP Innovation Award (Total of 33 winners across 5 categories).","https://community.sap.com/html/@9F744F6A1ABD0F231DDC2251EF2B72EB/badge_icons/manual_2019SAPInnovationAwardsWinner.png","9","2024-01-26T23:22:14.634+01:00","5"
"1086","Great Answer 2019","Answer voted up 8 times","https://community.sap.com/html/@5C95DDAF38DEEA4445DC70A3F8794D09/badge_icons/awards.answerscore.gold.name_2019.png","6","2024-01-27T01:19:51.386+01:00","5"
"1022","Hero of the month 2017","Gained the most reputation points during last month","https://community.sap.com/html/@3BEE7A7A766B6B8EC95570BE9B067E3C/badge_icons/awards.hero_2017.png","6","2024-01-27T01:33:36.552+01:00","5"
"1060","Autobiographer 2018","Completed all user profile fields","https://community.sap.com/html/@B601AC544358DE883CECF7B1EF0E3354/badge_icons/awards.autobiographer.name_2018.png","5","2024-01-27T01:30:05.298+01:00","5"
"1062","Attention to Results 2019","Voted on 20 answers","https://community.sap.com/html/@A2B84A5FB57133F23C0D8B14EF4F3B3F/badge_icons/awards.attentiontoresults.name_2019.png","8","2024-01-27T01:24:46.322+01:00","5"
"230","Diligent Solver November 2023","Join the top monthly solvers in SAP Community! Answer 20 questions and have a combined total of 25 answers up-voted and accepted as correct in November 2023.Answer at least 20 questions in November 2023Have 25 answers up-voted or accepted as correct in November 2023","https://community.sap.com/html/@4DB7CFDC0761104FA025216F6E0978A1/badge_icons/DiligentSolverNovember2023.png","5","2024-01-26T22:18:25.789+01:00","5"
"451","UI5con 2019 Organizer","Organized a UI5con event in 2019.","https://community.sap.com/html/@BCC0F3B21A75D85F2DD5E9E5AD3DDC29/badge_icons/manual_UI5con2019Organizer.png","6","2024-01-27T00:36:16.539+01:00","5"
"115","Learn to Use the SAP HANA Predictive Analytics Library (PAL)","Understood the capabilities and options available with the SAP HANA Predictive Analytics Library (PAL), found the algorithm to address your goal, and applied it to the data set.","https://community.sap.com/html/@7B323100C27A2CFCA187D6CA42AD0105/badge_icons/manual_LearntoUsetheSAPHANAPredictiveAnalyticsLibraryPAL.png","6","2024-01-26T22:12:16.887+01:00","4"
"1179","Super Storyteller","You blog more than you breathe. Keep up the great work and produce more great blog posts that draw likes and good ratings from the community. Prerequisite mission: Storyteller","https://community.sap.com/html/@7088DC124C89DDA6E3EB80209BBC9280/badge_icons/super-storyteller.png","4","2024-01-27T00:45:35.658+01:00","4"
"500","Coding Challenge II 2020 Finalist","Selected as one of 5 finalists in the SAP Community Coding Challenge II in 2020.","https://community.sap.com/html/@F2674004D36883C5291237E0392C72CD/badge_icons/manual_CodingChallengeII2020Finalist.png","5","2024-01-27T00:35:24.116+01:00","4"
"928","I Inspired","Inspire 3 or more others to donate to the Doctors Without Borders/Medicins Sans Frontieres Challenge","https://community.sap.com/html/@D082488B793257FF2F69A23424D03EAA/badge_icons/i-inspired.png","4","2024-01-27T01:07:28.071+01:00","4"
"798","Self Learner 2015","Answered your own question with at least 3 upvotes","https://community.sap.com/html/@AB0420D3C0ADBD0EEBA0B085668959F7/badge_icons/awards.selfLearner.name_2015.png","5","2024-01-27T01:22:05.591+01:00","4"
"802","Taxonomist 2017","Created a tag used by 50 questions","https://community.sap.com/html/@EFCD7164D3F9CA9518B6DDEE9A7F3E58/badge_icons/awards.taxonomist.name_2017.png","5","2024-01-27T01:35:44.923+01:00","4"
"872","Cleanup 2014","First Rollback","https://community.sap.com/html/@04120180D0CA2E247C07BFDFD559791C/badge_icons/awards.rollbackcount.bronze.name_2014.png","5","2024-01-27T01:39:05.636+01:00","4"
"1056","Autobiographer 2016","Completed all user profile fields","https://community.sap.com/html/@BC2B4AC032E9FFA54F38776271974A61/badge_icons/awards.autobiographer.name_2016.png","4","2024-01-27T01:30:11.850+01:00","4"
"1365","Moderator Spotlight 2012","Your dedication as an SCN Moderator is invaluable to the community, you were recognized in an SCN Moderator Spotlight blog post.","https://community.sap.com/html/@B0319859A61DCDA058600BF629C89FD6/badge_icons/moderator-spotlight-2012.png","4","2024-01-27T00:38:01.485+01:00","4"
"338","Moderator Spotlight 2017","Your dedication as a Moderator is invaluable to the community, and you were recognized in an SAP Community Moderator Spotlight blog post.","https://community.sap.com/html/@107B05765E5EA5A3A5BC26EA55EA3CBB/badge_icons/manual_ModeratorSpotlight2017.png","5","2024-01-27T00:37:10.487+01:00","4"
"1333","SAP TechEd 2013 DemoJam Winner","Won an SAP TechEd DemoJam competition in 2013","https://community.sap.com/html/@87A68ACEB130287188DC05F4EB5679AA/badge_icons/sap-teched-2013-demojam-winner.png","4","2024-01-26T23:17:10.758+01:00","4"
"1355","Moderator Spotlight 2013","Your dedication as an SCN Moderator is invaluable to the community, you were recognized in an SCN Moderator Spotlight blog post.","https://community.sap.com/html/@0507C1FF03184306345116366FD8D3DA/badge_icons/moderator-spotlight-2013.png","5","2024-01-27T00:37:54.675+01:00","4"
"1077","Autobiographer 2017","Completed all user profile fields","https://community.sap.com/html/@EE60D7609D2B64FFFD4DE54F297E55E1/badge_icons/awards.autobiographer.name_2017.png","4","2024-01-27T01:30:08.504+01:00","4"
"875","Cleanup 2015","First Rollback","https://community.sap.com/html/@7959AC399E978B72F38C17AA14E9AB41/badge_icons/awards.rollbackcount.bronze.name_2015.png","5","2024-01-27T01:39:02.617+01:00","4"
"1340","SAP Inside Track 2015 Volunteer","Volunteered at an SAP Inside Track event in 2015","https://community.sap.com/html/@321CACACC92E2377112564E1A0BDC3CE/badge_icons/sap-inside-track-2015-volunteer.png","4","2024-01-26T23:06:56.840+01:00","4"
"1003","Good Question 2016","Question voted up 5 times","https://community.sap.com/html/@44867CB3D8B8A4CC2DFB6B8D2EE04990/badge_icons/awards.questionscore.silver.name_2016.png","4","2024-01-27T01:26:11.375+01:00","4"
"1065","Attention to Results 2016","Voted on 20 answers","https://community.sap.com/html/@23A7532AC8E8AC3A80777F8950689FCC/badge_icons/awards.attentiontoresults.name_2016.png","6","2024-01-27T01:24:58.229+01:00","4"
"820","Bright Idea 2018","Suggested an idea voted up 5 times","https://community.sap.com/html/@82945C41C255FB437CC628B204B8D43E/badge_icons/idea.awards.ideascore.bronze.name_2019.png","3","2024-01-27T01:34:32.847+01:00","4"
"796","Self Learner 2017","Answered your own question with at least 3 upvotes","https://community.sap.com/html/@99B63514407D974B76A3023AB58D59E7/badge_icons/awards.selfLearner.name_2017.png","6","2024-01-27T01:21:58.921+01:00","4"
"923","SAP d-Code 2014 HANA Challenge Winner","Won the 2016 SAP HANA Challenge at d-Code 2014","https://community.sap.com/html/@0BB4BED8BCA0A36C2EFB0C88EA19BC9D/badge_icons/sap-d-code-2014-hana-challenge-winner.png","4","2024-01-26T23:16:42.592+01:00","4"
"937","Featured Contributor 2016","Your content item was recognized by the SCN homepage editors as a high-quality contribution and was highlighted in the rotating features at the top of the SCN homepage.","https://community.sap.com/html/@2571DBADE51E4FE4774B6AEDA933936B/badge_icons/featured-contributor-2016.png","6","2024-01-27T00:54:52.697+01:00","4"
"1076","Great Answer 2015","Answer voted up 8 times","https://community.sap.com/html/@CEB187C070B49070F2C162E8B8376F1A/badge_icons/awards.answerscore.gold.name_2015.png","4","2024-01-27T01:20:04.326+01:00","4"
"414","Answer-Thon Winner","Won the SAP Community's Answer-Thon Challenge and received the highest number of accepted answers among specific content.","https://community.sap.com/html/@F6C3214AB02B2EE33A5882CB5FCE2E85/badge_icons/answer-athon-winner.png","3","2024-01-26T21:21:26.654+01:00","3"
"1031","Good Citizen 2014","Voted 50 times, provided 10 questions and 10 answers","https://community.sap.com/html/@88AED23F783264C8197719C1B0657275/badge_icons/awards.goodcitizen.name_2014.png","3","2024-01-27T01:21:40.422+01:00","3"
"967","Notable Question 2014","Asked a question with 300 views","https://community.sap.com/html/@317C169CCD9F7A4CDD37B5AFE8C39EB8/badge_icons/awards.questionviewcount.silver.name_2014.png","3","2024-01-27T01:27:58.276+01:00","3"
"839","Bright Idea ","Suggested an idea voted up 5 times","https://community.sap.com/html/@5135AA6647B9BAC07AF05436CADBCB51/badge_icons/idea.awards.ideascore.bronze.name_2014.png","3","2024-01-27T01:34:47.102+01:00","3"
"1049","Dev Camp 2014","Completed the hybris Dev Camp","https://community.sap.com/html/@91C43A4810F89E29C49A61458795D547/badge_icons/awards.devcamp.name_2014.png","3","2024-01-27T01:41:50.275+01:00","3"
"992","Great Question 2019","Question voted up 8 times","https://community.sap.com/html/@0B0E0A8254F8C604847E4746CAF4EA9A/badge_icons/awards.questionscore.gold.name_2019.png","3","2024-01-27T01:25:21.621+01:00","3"
"800","Taxonomist 2019","Created a tag used by 50 questions","https://community.sap.com/html/@B2FE22F021957C1E73A7399367155D51/badge_icons/awards.taxonomist.name_2019.png","4","2024-01-27T01:35:38.845+01:00","3"
"964","Quiz Master 2017","Awarded to those who have passed the Quiz Master Badge quiz","https://community.sap.com/html/@71CCDDD67319934D5C06B641BDB01E52/badge_icons/awards.quizmaster.name_2017.png","3","2024-01-27T01:41:23.854+01:00","3"
"1307","SAP TechEd 2013 Share the Knowledge Winner","Selected by the SAP TechEd 2013 Share the Knowledge Contest judging panel as a contest winner.","https://community.sap.com/html/@5FB8E876DB51619058696D3320F961DF/badge_icons/sap-teched-2013-share-the-knowledge-winner.png","3","2024-01-27T01:43:56.661+01:00","3"
"1075","Great Answer 2016","Answer voted up 8 times","https://community.sap.com/html/@477979C8ACED779935D68C3AD1AE0469/badge_icons/awards.answerscore.gold.name_2016.png","3","2024-01-27T01:20:01.035+01:00","3"
"332","SAP TechEd 2018 Explorer","You were selected by the SAP Developer & Community Relations Team as a winner of an SAP TechEd pass based on your compelling submission in the explorer contest.","https://community.sap.com/html/@D64442E20DCDF3613FD3517F37D1D8D6/badge_icons/manual_SAPTechEd2018Explorer.png","6","2024-01-26T23:11:49.607+01:00","3"
"392","SAP Community Code Challenge - SAP AppGyver - Winner","Won the low-code, no-code SAP AppGyver challenge in June 2022, as described in the blog post.","https://community.sap.com/html/@D6983E5A0849FCB08450F6FAC477E7CA/badge_icons/manual_SAPCommunityCodeChallenge-SAPAppGyver-Winner.png","3","2024-01-26T21:13:43.033+01:00","3"
"1757","SAP TechEd in 2024 Viewing Setup","For the participants of ""My SAP TechEd Virtual viewing setup,"" the SAP Community online contest that ran from October 8 - 25, 2024.","https://community.sap.com/html/@7CB7AA51DE6DD175A9D7EB0EC9A264F4/badge_icons/TechEd24-viewing.png","3","2024-10-30T18:48:39.048+01:00","3"
"1856","SAP J4C Content Contributor","Authored and published a TKB article during the Joule for Consultants Community POC. Your expertise is helping close knowledge gaps and make the AI smarter.","https://community.sap.com/html/@9E17DDB280313356A8602D3C7B199A45/badge_icons/joule-submit.png","3","2025-08-12T22:46:56.291+02:00","3"
"686","Member of the Month ","Your quality contributions and exemplary engagement in the community paid off! You were recognized as an SAP Community Member of the Month.","https://community.sap.com/html/@A05B0BF602F5AAC1ACA896C7EC80C96C/badge_icons/manual_MemberoftheMonth2020.png","4","2024-01-27T00:44:40.843+01:00","3"
